timestamp,obs_time,state,position_x,position_y,position_z,orientation_w,orientation_x,orientation_y,orientation_z,linear_velocity_x,linear_velocity_y,linear_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,latitude,longitude,altitude,roll,pitch,yaw,velocity
0.000000,1785986627.548000,2,4.178321,-4.791133,-4.500731,0.437360,0.000050,0.000047,0.899286,-0.973259,1.377801,-0.084617,0.203363,-0.265568,10.204013,0.012215,-0.002443,0.028094,44.820471375790,89.008717117092,493.586572,-0.000049,0.000128,2.236270,1.686882
0.000000,1785986627.558000,2,4.168623,-4.777532,-4.500974,0.437226,0.000082,0.000096,0.899352,-0.972169,1.378558,-0.084088,0.148335,-0.306240,10.022182,0.010993,0.000000,0.031759,44.820471498169,89.008716994484,493.586329,-0.000064,0.000245,2.236570,1.686871
0.000000,1785986627.568000,2,4.159117,-4.763809,-4.501109,0.437077,0.000108,0.000146,0.899424,-0.970291,1.379845,-0.083508,0.078953,-0.399547,9.871455,0.010993,0.000000,0.034202,44.820471621652,89.008716874303,493.586195,-0.000066,0.000356,2.236900,1.686842
0.000000,1785986627.573999,2,4.153471,-4.755542,-4.501191,0.436983,0.000124,0.000178,0.899470,-0.968211,1.381462,-0.083913,0.021532,-0.509603,9.797288,0.013436,0.000000,0.035423,44.820471696038,89.008716802930,493.586112,-0.000068,0.000430,2.237109,1.686970
0.000000,1785986627.584000,2,4.144036,-4.741839,-4.501346,0.436829,0.000156,0.000241,0.899544,-0.966795,1.382108,-0.084789,-0.033495,-0.614873,9.768578,0.014658,0.000000,0.032980,44.820471819337,89.008716683645,493.585957,-0.000070,0.000571,2.237451,1.686687
0.000000,1785986627.594000,2,4.134460,-4.728335,-4.501601,0.436689,0.000198,0.000310,0.899612,-0.966241,1.381672,-0.086461,-0.076560,-0.602910,9.782933,0.017101,-0.002443,0.029316,44.820471940842,89.008716562575,493.585702,-0.000085,0.000730,2.237763,1.686013
0.000000,1785986627.605000,2,4.123657,-4.713800,-4.502040,0.436559,0.000259,0.000395,0.899675,-0.967289,1.379506,-0.089107,0.008374,-0.476108,10.016201,0.020155,-0.003665,0.023208,44.820472071623,89.008716426000,493.585263,-0.000121,0.000936,2.238052,1.684840
0.000000,1785986627.615000,2,4.113587,-4.700870,-4.502575,0.436463,0.000329,0.000481,0.899722,-0.969102,1.376592,-0.092573,0.105270,-0.363660,9.909735,0.023208,-0.006108,0.019544,44.820472187968,89.008716298694,493.584728,-0.000172,0.001154,2.238266,1.683498
0.000000,1785986627.625999,2,4.102423,-4.686745,-4.503337,0.436366,0.000420,0.000572,0.899769,-0.970306,1.373690,-0.094740,0.136373,-0.289492,9.708765,0.020765,-0.008550,0.019544,44.820472315063,89.008716157555,493.583966,-0.000256,0.001396,2.238481,1.681819
0.000000,1785986627.635999,2,4.092339,-4.673820,-4.504237,0.436272,0.000514,0.000646,0.899814,-0.970411,1.371863,-0.097181,0.141158,-0.258390,9.510188,0.021987,-0.012215,0.021987,44.820472431364,89.008716030067,493.583066,-0.000362,0.001611,2.238689,1.680388
0.000000,1785986627.645999,2,4.087180,-4.665502,-4.484716,0.436186,-0.000333,-0.000151,0.899857,-0.969808,1.371716,-0.095620,0.119625,-0.205755,9.280508,0.019544,-0.013436,0.024430,44.820472506209,89.008715964843,493.602587,0.000467,-0.000563,2.238882,1.679920
0.000000,1785986627.651999,2,4.081311,-4.657414,-4.485111,0.436111,-0.000271,-0.000121,0.899893,-0.967271,1.373205,-0.093320,0.119625,-0.131587,9.184807,0.017101,-0.014658,0.030537,44.820472578979,89.008715890648,493.602192,0.000382,-0.000453,2.239047,1.679674
0.000000,1785986627.661999,2,4.071750,-4.643710,-4.485848,0.435969,-0.000167,-0.000076,0.899962,-0.964130,1.375322,-0.091545,0.133980,-0.033495,9.074753,0.017101,-0.014658,0.032980,44.820472702291,89.008715769779,493.601455,0.000234,-0.000282,2.239364,1.679600
0.000000,1785986627.673000,2,4.061411,-4.628472,-4.486696,0.435796,-0.000056,-0.000026,0.900045,-0.960170,1.378357,-0.090429,0.181830,-0.007177,9.005370,0.017101,-0.013436,0.036645,44.820472839402,89.008715639064,493.600607,0.000078,-0.000095,2.239747,1.679820
0.000000,1785986627.683000,2,4.052161,-4.614487,-4.487498,0.435628,0.000040,0.000016,0.900127,-0.955878,1.381454,-0.088925,0.208148,-0.057420,8.857035,0.014658,-0.013436,0.037866,44.820472965235,89.008715522125,493.599805,-0.000058,0.000064,2.240120,1.679916
0.000000,1785986627.694000,2,4.042041,-4.599084,-4.488425,0.435444,0.000138,0.000054,0.900216,-0.952028,1.383897,-0.087737,0.255997,-0.210540,8.746980,0.013436,-0.012215,0.036645,44.820473103832,89.008715394180,493.598878,-0.000201,0.000217,2.240530,1.679740
0.000000,1785986627.707999,2,4.029126,-4.579619,-4.489662,0.435221,0.000253,0.000103,0.900324,-0.948847,1.385385,-0.087554,0.284708,-0.368445,8.730232,0.013436,-0.010993,0.034202,44.820473278972,89.008715230902,493.597641,-0.000365,0.000405,2.241026,1.679167
0.000000,1785986627.719000,2,4.018912,-4.564493,-4.490690,0.435060,0.000334,0.000134,0.900401,-0.946389,1.385345,-0.086632,0.278726,-0.478500,8.821148,0.009772,-0.010383,0.030537,44.820473415081,89.008715101778,493.596612,-0.000485,0.000532,2.241382,1.677746
0.000000,1785986627.723999,2,4.014213,-4.557704,-4.491197,0.434997,0.000368,0.000138,0.900432,-0.944873,1.383628,-0.083995,0.325380,-0.334950,9.046043,0.004886,-0.012215,0.025651,44.820473476163,89.008715042371,493.596106,-0.000542,0.000568,2.241523,1.675473
0.000000,1785986627.733999,2,4.004763,-4.544178,-4.492366,0.434882,0.000435,0.000122,0.900488,-0.942830,1.381924,-0.080317,0.389978,-0.090915,9.258975,0.001221,-0.014658,0.025651,44.820473597868,89.008714922897,493.594937,-0.000678,0.000598,2.241779,1.672914
0.000000,1785986627.743999,2,3.976140,-4.523467,-4.500447,0.434701,0.002110,0.003592,0.900565,-0.939187,1.378750,-0.073425,0.435435,0.088523,9.452768,0.000000,-0.015879,0.025651,44.820473784226,89.008714561031,493.586856,-0.000678,0.008305,2.242174,1.668240
0.000000,1785986627.755000,2,3.966092,-4.508746,-4.501531,0.434571,0.002200,0.003551,0.900628,-0.934897,1.376402,-0.066452,0.368445,0.122018,9.450375,-0.001221,-0.019544,0.026873,44.820473916687,89.008714433997,493.585771,-0.000876,0.008308,2.242464,1.663885
0.000000,1785986627.765000,2,3.957075,-4.495214,-4.502657,0.434445,0.002286,0.003501,0.900689,-0.929908,1.374825,-0.059143,0.224895,0.033495,9.318788,-0.003665,-0.019544,0.029316,44.820474038447,89.008714320001,493.584646,-0.001075,0.008293,2.242745,1.659781
0.000000,1785986627.775000,2,3.948145,-4.481584,-4.503890,0.434313,0.002373,0.003441,0.900752,-0.924857,1.373372,-0.051962,0.047850,-0.148335,9.113033,-0.004886,-0.021987,0.029316,44.820474161084,89.008714207111,493.583413,-0.001287,0.008260,2.243039,1.655751
0.000000,1785986627.786000,2,3.938408,-4.466551,-4.505295,0.434165,0.002464,0.003362,0.900824,-0.919602,1.371799,-0.044368,-0.047850,-0.318202,8.907278,-0.008550,-0.019544,0.030537,44.820474296352,89.008714084006,493.582007,-0.001519,0.008196,2.243369,1.651514
0.000000,1785986627.790999,2,3.934039,-4.459707,-4.505885,0.434096,0.002496,0.003318,0.900857,-0.914389,1.369803,-0.035623,-0.038280,-0.380408,8.837895,-0.013436,-0.018322,0.030537,44.820474357937,89.008714028781,493.581418,-0.001616,0.008145,2.243522,1.646957
0.000000,1785986627.801000,2,3.925340,-4.446052,-4.507014,0.433961,0.002548,0.003220,0.900922,-0.909671,1.367248,-0.027429,0.129195,-0.246428,9.093893,-0.014658,-0.017101,0.029316,44.820474480797,89.008713918795,493.580289,-0.001797,0.008014,2.243822,1.642215
0.000000,1785986627.816999,2,3.911578,-4.424173,-4.508850,0.433741,0.002622,0.003052,0.901028,-0.904094,1.365339,-0.019205,0.392370,-0.069382,9.440805,-0.017101,-0.017101,0.031759,44.820474677665,89.008713744815,493.578452,-0.002077,0.007774,2.244311,1.637539
0.000000,1785986627.826999,2,3.903110,-4.410405,-4.510045,0.433599,0.002663,0.002935,0.901097,-0.898388,1.363525,-0.010606,0.616069,-0.016747,9.566411,-0.019544,-0.017712,0.031759,44.820474801553,89.008713637753,493.577257,-0.002254,0.007600,2.244629,1.632881
0.000000,1785986627.838000,2,3.893830,-4.395225,-4.511479,0.433441,0.002717,0.002807,0.901173,-0.892752,1.362309,-0.003986,0.538312,-0.162690,9.500618,-0.015879,-0.019544,0.031759,44.820474938141,89.008713520439,493.575824,-0.002463,0.007415,2.244979,1.628770
0.000000,1785986627.842999,2,3.872697,-4.366950,-4.563167,0.433255,0.007011,0.005655,0.901226,-0.887466,1.358485,0.003064,0.320595,-0.354090,9.225480,-0.014658,-0.017101,0.030537,44.820475192556,89.008713253259,493.524135,-0.007738,0.016269,2.245414,1.622676
0.000000,1785986627.858000,2,3.860035,-4.347127,-4.564718,0.433057,0.007088,0.005517,0.901322,-0.882914,1.353671,0.009084,0.066990,-0.509603,9.034080,-0.014658,-0.014658,0.028094,44.820475370922,89.008713093187,493.522585,-0.008000,0.016085,2.245856,1.616157
0.000000,1785986627.868999,2,3.850727,-4.332816,-4.565750,0.432923,0.007131,0.005419,0.901386,-0.879135,1.347854,0.014726,0.038280,-0.476108,9.160882,-0.015879,-0.012215,0.025651,44.820475499693,89.008712975506,493.521553,-0.008165,0.015944,2.246153,1.609220
0.000000,1785986627.875000,2,3.845637,-4.325109,-4.566217,0.432855,0.007146,0.005369,0.901419,-0.876112,1.341743,0.019233,0.179437,-0.342128,9.455160,-0.014658,-0.008550,0.024430,44.820475569036,89.008712911159,493.521086,-0.008236,0.015867,2.246304,1.602450
0.000000,1785986627.884999,2,3.837146,-4.312380,-4.566895,0.432748,0.007164,0.005293,0.901471,-0.873338,1.335507,0.023414,0.423473,-0.172260,9.696803,-0.014658,-0.008550,0.023208,44.820475683572,89.008712803813,493.520408,-0.008336,0.015744,2.246544,1.595712
0.000000,1785986627.894999,2,3.828708,-4.299668,-4.567530,0.432640,0.007179,0.005218,0.901523,-0.870181,1.329915,0.027364,0.552667,-0.076560,9.967155,-0.014658,-0.007329,0.024430,44.820475797950,89.008712697141,493.519772,-0.008430,0.015622,2.246783,1.589305
0.000000,1785986627.904999,2,3.820323,-4.286920,-4.568232,0.432529,0.007203,0.005147,0.901576,-0.866794,1.325078,0.030537,0.578985,-0.043065,10.151377,-0.012215,-0.010993,0.024430,44.820475912654,89.008712591128,493.519071,-0.008537,0.015512,2.247029,1.583403
0.000000,1785986627.915999,2,3.811174,-4.272836,-4.569066,0.432401,0.007241,0.005077,0.901638,-0.862853,1.321352,0.032823,0.456968,-0.129195,10.256647,-0.009772,-0.009772,0.026873,44.820476039387,89.008712475462,493.518236,-0.008667,0.015417,2.247313,1.578127
0.000000,1785986627.926000,2,3.802968,-4.259952,-4.569824,0.432277,0.007280,0.005017,0.901698,-0.858383,1.318237,0.035397,0.220110,-0.263175,10.134630,-0.009772,-0.012215,0.028094,44.820476155317,89.008712371725,493.517479,-0.008793,0.015343,2.247590,1.573077
0.000000,1785986627.937000,2,3.834815,-4.233888,-4.603550,0.432070,0.008225,-0.002493,0.901799,-0.856784,1.316209,0.037241,0.045458,-0.317006,10.102331,-0.010383,-0.009772,0.029316,44.820476389838,89.008712774341,493.483752,-0.016989,0.002610,2.248007,1.570505
0.000000,1785986627.947999,2,3.825715,-4.220136,-4.604580,0.431916,0.008264,-0.002575,0.901872,-0.855353,1.313893,0.039366,0.110055,-0.246428,10.227938,-0.010993,-0.007329,0.029316,44.820476513569,89.008712659302,493.482722,-0.017132,0.002495,2.248345,1.567783
0.000000,1785986627.953000,2,3.821457,-4.213611,-4.604893,0.431851,0.008275,-0.002612,0.901903,-0.854458,1.311315,0.040983,0.258390,-0.241642,10.326030,-0.009772,-0.006108,0.028094,44.820476572283,89.008712605473,493.482409,-0.017183,0.002436,2.248489,1.565134
0.000000,1785986627.963000,2,3.812910,-4.200637,-4.605453,0.431724,0.008299,-0.002674,0.901964,-0.853673,1.309066,0.041464,0.418687,-0.301455,10.457617,-0.006108,-0.006108,0.028094,44.820476689023,89.008712497411,493.481849,-0.017280,0.002342,2.248770,1.562822
0.000000,1785986627.973999,2,3.803493,-4.186450,-4.605970,0.431587,0.008328,-0.002728,0.902029,-0.853154,1.306529,0.041838,0.507210,-0.387585,10.424123,-0.004886,-0.004886,0.026873,44.820476816673,89.008712378360,493.481333,-0.017380,0.002266,2.249073,1.560414
0.000000,1785986627.983999,2,3.794950,-4.173612,-4.606334,0.431465,0.008353,-0.002774,0.902087,-0.852378,1.304039,0.042553,0.473715,-0.437828,10.251862,-0.004886,-0.004886,0.026873,44.820476932190,89.008712270357,493.480969,-0.017465,0.002204,2.249342,1.557904
0.000000,1785986628.000000,2,3.781418,-4.153107,-4.606697,0.431266,0.008389,-0.002834,0.902182,-0.851222,1.301887,0.042573,0.375623,-0.397155,10.120275,-0.002443,-0.002443,0.028094,44.820477116692,89.008712099273,493.480605,-0.017581,0.002122,2.249784,1.555471
0.000000,1785986628.005000,2,3.777220,-4.146723,-4.606726,0.431203,0.008396,-0.002850,0.902211,-0.850311,1.299194,0.043600,0.267960,-0.284708,10.129845,-0.004886,-0.001221,0.026873,44.820477174136,89.008712046204,493.480576,-0.017608,0.002097,2.249922,1.552718
0.000000,1785986628.016000,2,3.767986,-4.132745,-4.606667,0.431069,0.008405,-0.002884,0.902275,-0.849579,1.296651,0.043809,0.200970,-0.169868,10.141807,-0.002443,0.000000,0.026873,44.820477299913,89.008711929472,493.480636,-0.017654,0.002041,2.250218,1.550190
0.000000,1785986628.026000,2,3.759604,-4.120095,-4.606461,0.430947,0.008409,-0.002903,0.902333,-0.849085,1.294129,0.043678,0.198577,-0.110055,10.271002,-0.001221,0.002443,0.026873,44.820477413732,89.008711823492,493.480841,-0.017678,0.002009,2.250488,1.547810
0.000000,1785986628.036999,2,3.750496,-4.106161,-4.605965,0.430804,0.008403,-0.002905,0.902402,-0.847977,1.292782,0.042618,0.364856,-0.151924,10.585616,0.001832,0.006108,0.030537,44.820477539108,89.008711708351,493.481337,-0.017671,0.001997,2.250806,1.546076
0.000000,1785986628.042000,2,3.746408,-4.099795,-4.605670,0.430735,0.008399,-0.002904,0.902435,-0.846646,1.291437,0.042702,0.533528,-0.224895,10.890660,0.000000,0.004886,0.030537,44.820477596396,89.008711656665,493.481632,-0.017661,0.001994,2.250959,1.544222
0.000000,1785986628.052999,2,3.736853,-4.086046,-4.609198,0.430576,0.008446,-0.002934,0.902510,-0.844814,1.290499,0.043510,0.581377,-0.260783,11.043780,0.000000,0.004886,0.031759,44.820477720107,89.008711535865,493.478104,-0.017772,0.001976,2.251310,1.542432
0.000000,1785986628.062999,2,3.728776,-4.073251,-4.608501,0.430435,0.008441,-0.002943,0.902577,-0.842914,1.289304,0.045702,0.578985,-0.248820,11.187330,-0.001221,0.002443,0.030537,44.820477835228,89.008711433758,493.478802,-0.017772,0.001955,2.251623,1.540393
0.000000,1785986628.078999,2,3.715783,-4.052883,-4.607275,0.430222,0.008446,-0.002966,0.902679,-0.841353,1.287509,0.049189,0.437828,-0.217718,11.139480,-0.001221,0.001221,0.028094,44.820478018501,89.008711269497,493.480028,-0.017801,0.001912,2.252094,1.538036
0.000000,1785986628.088999,2,3.707697,-4.040139,-4.606405,0.430089,0.008453,-0.002986,0.902742,-0.838937,1.286442,0.053769,0.224895,-0.155513,10.869128,-0.002443,0.000000,0.030537,44.820478133169,89.008711167268,493.480897,-0.017831,0.001880,2.252389,1.535821
0.000000,1785986628.095000,2,3.702864,-4.032484,-4.605831,0.430007,0.008458,-0.002997,0.902781,-0.837208,1.285136,0.057408,0.124410,-0.145943,10.577243,0.000000,0.001221,0.029316,44.820478202054,89.008711106172,493.481472,-0.017849,0.001864,2.252569,1.533784
0.000000,1785986628.105000,2,3.694820,-4.019763,-4.604732,0.429871,0.008462,-0.003009,0.902845,-0.835242,1.283984,0.061664,0.131587,-0.157905,10.306890,-0.001221,0.002443,0.030537,44.820478316514,89.008711004476,493.482570,-0.017867,0.001843,2.252870,1.531745
0.000000,1785986628.115999,2,3.685959,-4.005813,-4.603473,0.429722,0.008471,-0.003013,0.902917,-0.833851,1.282855,0.064152,0.287100,-0.255997,10.175303,0.003665,0.001221,0.029316,44.820478442036,89.008710892444,493.483829,-0.017887,0.001840,2.253201,1.530041
0.000000,1785986628.125999,2,3.677870,-3.993201,-4.602298,0.429588,0.008484,-0.003005,0.902980,-0.832423,1.281632,0.066713,0.507210,-0.375623,10.249470,0.003665,0.002443,0.029316,44.820478555516,89.008710790178,493.485004,-0.017905,0.001862,2.253497,1.528237
0.000000,1785986628.131000,2,3.673843,-3.986893,-4.601699,0.429520,0.008493,-0.002997,0.903012,-0.830718,1.281151,0.067930,0.722535,-0.437828,10.388235,0.007329,0.001221,0.030537,44.820478612278,89.008710739276,493.485603,-0.017914,0.001882,2.253648,1.526906
0.000000,1785986628.147000,2,3.660160,-3.965773,-4.607336,0.429292,0.008622,-0.003145,0.903119,-0.827682,1.281480,0.070170,0.807469,-0.336146,10.567672,0.006108,-0.001221,0.032980,44.820478802309,89.008710566281,493.479966,-0.018274,0.001722,2.254152,1.525532
0.000000,1785986628.157999,2,3.651563,-3.951648,-4.606199,0.429123,0.008667,-0.003130,0.903199,-0.824109,1.282533,0.072016,0.669900,-0.162690,10.617915,0.008550,-0.003665,0.034202,44.820478929405,89.008710457602,493.481103,-0.018343,0.001784,2.254524,1.524482
0.000000,1785986628.163000,2,3.647664,-3.945207,-4.605720,0.429046,0.008694,-0.003119,0.903236,-0.820706,1.283798,0.073104,0.468930,-0.126803,10.486327,0.010993,-0.004886,0.034202,44.820478987364,89.008710408311,493.481582,-0.018383,0.001825,2.254697,1.523711
0.000000,1785986628.173000,2,3.639818,-3.932384,-4.604755,0.428895,0.008752,-0.003097,0.903307,-0.817970,1.284173,0.074985,0.284708,-0.124410,10.266217,0.009772,-0.004886,0.031759,44.820479102742,89.008710309115,493.482547,-0.018470,0.001913,2.255031,1.522555
0.000000,1785986628.184000,2,3.631083,-3.918434,-4.603590,0.428742,0.008815,-0.003068,0.903379,-0.816203,1.283855,0.076051,0.253605,-0.181830,10.187265,0.012215,-0.003665,0.029316,44.820479228264,89.008710198679,493.483712,-0.018558,0.002016,2.255371,1.521339
0.000000,1785986628.194000,2,3.623061,-3.905879,-4.602458,0.428611,0.008873,-0.003032,0.903441,-0.814821,1.283226,0.076846,0.399547,-0.212932,10.199228,0.013436,-0.003665,0.028094,44.820479341230,89.008710097263,493.484844,-0.018633,0.002129,2.255662,1.520066
0.000000,1785986628.210000,2,3.610102,-3.885985,-4.600601,0.428418,0.008971,-0.002976,0.903531,-0.813992,1.281511,0.078677,0.612480,-0.265568,10.409768,0.012215,-0.004886,0.024430,44.820479520232,89.008709933435,493.486701,-0.018761,0.002310,2.256089,1.518175
0.000000,1785986628.214999,2,3.606031,-3.879822,-4.599980,0.428364,0.008999,-0.002962,0.903557,-0.813313,1.279307,0.081516,0.784740,-0.296670,10.572458,0.009772,-0.003665,0.023208,44.820479575688,89.008709881959,493.487322,-0.018802,0.002357,2.256210,1.515950
0.000000,1785986628.224999,2,3.597899,-3.867510,-4.598716,0.428258,0.009059,-0.002937,0.903607,-0.812253,1.277600,0.083884,0.858908,-0.375623,10.644233,0.012215,-0.006108,0.023208,44.820479686471,89.008709779157,493.488587,-0.018888,0.002452,2.256446,1.513941
0.000000,1785986628.236000,2,3.588998,-3.853950,-4.597376,0.428140,0.009137,-0.002907,0.903661,-0.810701,1.276050,0.086668,0.717750,-0.502425,10.318853,0.012215,-0.007329,0.023208,44.820479808485,89.008709666622,493.489926,-0.019004,0.002571,2.256705,1.511800
0.000000,1785986628.246000,2,3.581022,-3.839015,-4.604332,0.428037,0.009123,-0.003537,0.903708,-0.809390,1.274177,0.089995,0.456968,-0.600518,9.797288,0.009772,-0.007329,0.021987,44.820479942872,89.008709565787,493.482971,-0.019519,0.001418,2.256922,1.509516
0.000000,1785986628.256999,2,3.572256,-3.825458,-4.602838,0.427920,0.009185,-0.003515,0.903763,-0.807625,1.272595,0.092466,0.185419,-0.578985,9.308021,0.010383,-0.001832,0.024430,44.820480064853,89.008709454962,493.484464,-0.019613,0.001507,2.257181,1.507234
0.000000,1785986628.266999,2,3.564418,-3.813205,-4.601162,0.427808,0.009221,-0.003476,0.903816,-0.806354,1.270759,0.093085,0.181830,-0.480893,9.462338,0.013436,0.003665,0.024430,44.820480175103,89.008709355880,493.486140,-0.019643,0.001606,2.257430,1.505003
0.000000,1785986628.278000,2,3.555835,-3.799880,-4.599055,0.427685,0.009246,-0.003402,0.903874,-0.805501,1.268936,0.091442,0.303847,-0.511995,9.680055,0.018322,0.007329,0.024430,44.820480295003,89.008709247372,493.488247,-0.019626,0.001758,2.257704,1.503008
0.000000,1785986628.288000,2,3.548142,-3.787800,-4.596963,0.427567,0.009260,-0.003321,0.903930,-0.803852,1.267511,0.090252,0.495247,-0.555060,9.845137,0.017101,0.009772,0.026873,44.820480403692,89.008709150111,493.490339,-0.019581,0.001915,2.257965,1.500921
0.000000,1785986628.293999,2,3.543573,-3.780563,-4.595660,0.427495,0.009265,-0.003268,0.903964,-0.802561,1.265901,0.088230,0.607695,-0.610088,9.943230,0.019544,0.009772,0.025651,44.820480468812,89.008709092342,493.491642,-0.019546,0.002013,2.258126,1.498870
0.000000,1785986628.303999,2,3.535930,-3.768574,-4.593559,0.427380,0.009281,-0.003181,0.904019,-0.801057,1.263890,0.087066,0.445005,-0.622050,9.983903,0.018322,0.007329,0.024430,44.820480576695,89.008708995723,493.493744,-0.019500,0.002182,2.258382,1.496366
0.000000,1785986628.315000,2,3.527546,-3.755488,-4.591169,0.427260,0.009293,-0.003089,0.904076,-0.799870,1.261072,0.086346,0.167475,-0.523958,9.804465,0.017101,0.010993,0.023208,44.820480694435,89.008708889721,493.496133,-0.019444,0.002354,2.258650,1.493350
0.000000,1785986628.325000,2,3.519921,-3.743726,-4.588876,0.427156,0.009295,-0.003002,0.904125,-0.799051,1.257839,0.085091,-0.105270,-0.476108,9.366637,0.018322,0.010993,0.021987,44.820480800267,89.008708793323,493.498426,-0.019374,0.002512,2.258881,1.490182
0.000000,1785986628.336999,2,3.510741,-3.729752,-4.586108,0.427039,0.009291,-0.002903,0.904181,-0.798460,1.253707,0.084938,-0.131587,-0.327773,9.184807,0.014658,0.012215,0.020765,44.820480926006,89.008708677274,493.501194,-0.019282,0.002686,2.259143,1.486379
0.000000,1785986628.345999,2,3.536993,-3.699609,-4.630421,0.426816,0.009966,-0.011426,0.904212,-0.802639,1.251016,0.082758,0.038280,-0.102878,9.445590,0.012215,0.012215,0.019544,44.820481197232,89.008709009165,493.456881,-0.027781,-0.012157,2.259378,1.486362
0.000000,1785986628.355999,2,3.528573,-3.687596,-4.628955,0.426726,0.009961,-0.011418,0.904254,-0.806291,1.248456,0.081723,0.220110,0.002393,9.751830,0.009772,0.008550,0.019544,44.820481305322,89.008708902714,493.458347,-0.027766,-0.012149,2.259577,1.486186
0.000000,1785986628.367000,2,3.519320,-3.674255,-4.627600,0.426622,0.009970,-0.011429,0.904303,-0.808994,1.246659,0.081658,0.184223,0.015551,9.851119,0.007940,0.004886,0.021376,44.820481425362,89.008708785729,493.459702,-0.027788,-0.012165,2.259805,1.486146
0.000000,1785986628.377000,2,3.510965,-3.661917,-4.626711,0.426517,0.009998,-0.011459,0.904352,-0.810214,1.246080,0.082768,0.090915,-0.143550,9.926483,0.006108,-0.002443,0.024430,44.820481536382,89.008708680097,493.460591,-0.027864,-0.012198,2.260037,1.486325
0.000000,1785986628.382999,2,3.505974,-3.654421,-4.626353,0.426450,0.010025,-0.011491,0.904383,-0.811027,1.245288,0.085394,0.019140,-0.320595,9.825997,0.002443,-0.004886,0.024430,44.820481603832,89.008708617009,493.460949,-0.027938,-0.012234,2.260184,1.486105
0.000000,1785986628.392999,2,3.497650,-3.641881,-4.625932,0.426337,0.010076,-0.011564,0.904434,-0.811459,1.244323,0.088965,-0.028710,-0.404333,9.648953,0.000000,-0.008550,0.024430,44.820481716661,89.008708511773,493.461370,-0.028093,-0.012326,2.260430,1.485532
0.000000,1785986628.404000,2,3.488476,-3.628079,-4.625648,0.426213,0.010141,-0.011659,0.904491,-0.811777,1.243093,0.092707,-0.047850,-0.430650,9.514973,-0.001221,-0.009772,0.024430,44.820481840853,89.008708395791,493.461654,-0.028290,-0.012447,2.260699,1.484676
0.000000,1785986628.418999,2,3.475920,-3.609309,-4.625506,0.426044,0.010242,-0.011795,0.904567,-0.812065,1.241780,0.095542,-0.009570,-0.406725,9.373815,0.000000,-0.012215,0.024430,44.820482009747,89.008708237050,493.461796,-0.028586,-0.012612,2.261066,1.483735
0.000000,1785986628.424000,2,3.471695,-3.603093,-4.625520,0.425991,0.010278,-0.011842,0.904592,-0.812941,1.239610,0.098527,0.016748,-0.416295,9.314003,-0.001221,-0.012215,0.021987,44.820482065670,89.008708183633,493.461782,-0.028691,-0.012667,2.261182,1.482399
0.000000,1785986628.434999,2,3.462329,-3.589516,-4.625644,0.425879,0.010362,-0.011945,0.904642,-0.813792,1.237485,0.100565,0.055028,-0.385192,9.235050,0.000000,-0.013436,0.021987,44.820482187839,89.008708065222,493.461658,-0.028928,-0.012787,2.261424,1.481089
0.000000,1785986628.446000,2,3.444835,-3.598615,-4.563790,0.425693,0.006372,-0.007912,0.904811,-0.812608,1.235739,0.100723,0.117233,-0.301455,9.292470,0.002443,-0.014658,0.019544,44.820482105969,89.008707844061,493.523512,-0.018268,-0.008893,2.262007,1.478980
0.000000,1785986628.456000,2,3.436658,-3.586443,-4.563801,0.425602,0.006436,-0.007966,0.904852,-0.811535,1.234086,0.100038,0.169868,-0.234465,9.172845,0.003665,-0.014658,0.019544,44.820482215494,89.008707740688,493.523501,-0.018429,-0.008938,2.262206,1.477009
0.000000,1785986628.467000,2,3.427707,-3.573059,-4.563805,0.425499,0.006502,-0.008019,0.904900,-0.810327,1.232685,0.098812,0.222503,-0.193793,9.101070,0.003665,-0.012215,0.020765,44.820482335918,89.008707627514,493.523496,-0.018593,-0.008980,2.262432,1.475176
0.000000,1785986628.476999,2,3.419674,-3.560816,-4.563823,0.425396,0.006559,-0.008063,0.904948,-0.808378,1.232333,0.096853,0.154316,-0.200970,9.302040,0.004886,-0.012826,0.023819,44.820482446079,89.008707525960,493.523479,-0.018732,-0.009013,2.262659,1.473811
0.000000,1785986628.486999,2,3.411735,-3.548496,-4.563848,0.425284,0.006611,-0.008108,0.904999,-0.806399,1.231784,0.095591,-0.035888,-0.198577,9.431235,0.002443,-0.010993,0.024430,44.820482556930,89.008707425597,493.523454,-0.018865,-0.009053,2.262904,1.472267
0.000000,1785986628.493000,2,3.406959,-3.541146,-4.563818,0.425220,0.006637,-0.008137,0.905029,-0.805342,1.230392,0.094165,-0.133980,-0.172260,9.347498,0.002443,-0.009772,0.021987,44.820482623071,89.008707365214,493.523484,-0.018936,-0.009084,2.263045,1.470524
0.000000,1785986628.503000,2,3.398946,-3.528988,-4.563722,0.425118,0.006674,-0.008185,0.905076,-0.804508,1.228767,0.092921,-0.138765,-0.107663,9.270938,0.001221,-0.008550,0.021987,44.820482732464,89.008707263912,493.523580,-0.019042,-0.009141,2.263269,1.468707
